GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
1171.0,1667.0,1299.0,1937.0,1235.0,1802.0,-1.0,-1.0,0.0,0.0
1170.0,1638.0,1170.0,1638.0,1170.0,1638.0,2.79,2.79,0.0,0.0
1157.0,1634.0,1322.0,2013.0,1239.0,1823.0,-1.0,-1.0,0.0,0.0
1146.0,1640.0,1329.0,2041.0,1237.0,1840.0,-1.0,-1.0,0.0,0.0
1189.0,1600.0,1189.0,1600.0,1189.0,1600.0,2.64,2.64,0.0,0.0
1173.0,1642.0,1317.0,2003.0,1245.0,1822.0,-1.0,-1.0,0.0,0.0
1182.0,1641.0,1299.0,1966.0,1240.0,1803.0,-1.0,-1.0,0.0,0.0
1174.0,1622.0,1174.0,1622.0,1174.0,1622.0,2.78,2.78,0.0,0.0
1172.0,1630.0,1172.0,1630.0,1172.0,1630.0,-1.0,-1.0,0.0,0.0
1172.0,1626.0,1263.0,1962.0,1217.0,1794.0,-1.0,-1.0,0.0,0.0
1174.0,1606.0,1174.0,1606.0,1174.0,1606.0,2.72,2.72,0.0,0.0
1176.0,1615.0,1208.0,1872.0,1192.0,1743.0,-1.0,-1.0,0.0,0.0
1171.0,1631.0,1208.0,1938.0,1189.0,1784.0,-1.0,-1.0,0.0,0.0
1196.0,1596.0,1196.0,1596.0,1196.0,1596.0,2.7,2.7,0.0,0.0
1196.0,1596.0,1196.0,1596.0,1196.0,1596.0,-1.0,-1.0,0.0,0.0
1216.0,1706.0,1249.0,1928.0,1232.0,1817.0,-1.0,-1.0,0.0,0.0
1253.0,1762.0,1253.0,1762.0,1253.0,1762.0,3.15,3.15,0.0,0.0
1257.0,1730.0,1265.0,1899.0,1261.0,1814.0,-1.0,-1.0,0.0,0.0
1197.0,1648.0,1269.0,1927.0,1233.0,1787.0,-1.0,-1.0,0.0,0.0
1174.0,1620.0,1174.0,1620.0,1174.0,1620.0,2.76,2.76,0.0,0.0
1166.0,1655.0,1266.0,1968.0,1216.0,1811.0,-1.0,-1.0,0.0,0.0
1160.0,1673.0,1276.0,1944.0,1218.0,1808.0,-1.0,-1.0,0.0,0.0
1152.0,1661.0,1152.0,1661.0,1152.0,1661.0,2.94,2.94,0.0,0.0
1152.0,1616.0,1280.0,1936.0,1216.0,1776.0,-1.0,-1.0,0.0,0.0
1160.0,1623.0,1250.0,1965.0,1205.0,1794.0,-1.0,-1.0,0.0,0.0
1164.0,1623.0,1164.0,1623.0,1164.0,1623.0,2.91,2.91,0.0,0.0
1169.0,1633.0,1169.0,1633.0,1169.0,1633.0,-1.0,-1.0,0.0,0.0
