GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
601.0,380.0,601.0,380.0,601.0,380.0,3.12,3.12,0.0,0.0
590.0,376.0,601.0,378.0,595.0,377.0,-1.0,-1.0,0.0,0.0
587.0,380.0,603.0,389.0,595.0,384.0,-1.0,-1.0,0.0,0.0
603.0,376.0,603.0,376.0,603.0,376.0,3.12,3.12,0.0,0.0
568.0,340.0,603.0,385.0,585.0,362.0,-1.0,-1.0,0.0,0.0
574.0,357.0,605.0,380.0,589.0,368.0,-1.0,-1.0,0.0,0.0
601.0,404.0,601.0,404.0,601.0,404.0,3.21,3.21,0.0,0.0
574.0,357.0,598.0,404.0,586.0,380.0,-1.0,-1.0,0.0,0.0
588.0,365.0,593.0,387.0,590.0,376.0,-1.0,-1.0,0.0,0.0
593.0,387.0,593.0,387.0,593.0,387.0,3.16,3.16,0.0,0.0
607.0,370.0,605.0,381.0,606.0,375.0,-1.0,-1.0,0.0,0.0
569.0,345.0,606.0,373.0,587.0,359.0,-1.0,-1.0,0.0,0.0
562.0,350.0,605.0,370.0,583.0,360.0,3.07,3.16,0.0,0.0
562.0,350.0,603.0,377.0,582.0,363.0,-1.0,-1.0,0.0,0.0
560.0,350.0,591.0,409.0,575.0,379.0,-1.0,-1.0,0.0,0.0
602.0,394.0,602.0,394.0,602.0,394.0,3.19,3.19,0.0,0.0
560.0,350.0,603.0,390.0,581.0,370.0,-1.0,-1.0,0.0,0.0
569.0,358.0,604.0,387.0,586.0,372.0,-1.0,-1.0,0.0,0.0
597.0,384.0,597.0,384.0,597.0,384.0,3.17,3.17,0.0,0.0
571.0,356.0,585.0,354.0,578.0,355.0,-1.0,-1.0,0.0,0.0
570.0,378.0,602.0,364.0,586.0,371.0,-1.0,-1.0,0.0,0.0
572.0,379.0,598.0,350.0,585.0,364.0,3.1,3.22,0.0,0.0
581.0,380.0,605.0,349.0,593.0,364.0,-1.0,-1.0,0.0,0.0
570.0,350.0,598.0,290.0,584.0,320.0,-1.0,-1.0,0.0,0.0
598.0,290.0,598.0,290.0,598.0,290.0,3.24,3.24,0.0,0.0
570.0,353.0,620.0,398.0,595.0,375.0,-1.0,-1.0,0.0,0.0
575.0,341.0,611.0,392.0,593.0,366.0,-1.0,-1.0,0.0,0.0
605.0,381.0,605.0,381.0,605.0,381.0,3.23,3.23,0.0,0.0
572.0,305.0,601.0,376.0,586.0,340.0,-1.0,-1.0,0.0,0.0
563.0,344.0,601.0,382.0,582.0,363.0,-1.0,-1.0,0.0,0.0
589.0,355.0,589.0,355.0,589.0,355.0,3.15,3.15,0.0,0.0
557.0,334.0,586.0,316.0,571.0,325.0,-1.0,-1.0,0.0,0.0
561.0,184.0,576.0,224.0,568.0,204.0,-1.0,-1.0,0.0,0.0
582.0,245.0,582.0,245.0,582.0,245.0,3.22,3.22,0.0,0.0
569.0,205.0,587.0,251.0,578.0,228.0,-1.0,-1.0,0.0,0.0
562.0,245.0,583.0,252.0,572.0,248.0,-1.0,-1.0,0.0,0.0
584.0,253.0,584.0,253.0,584.0,253.0,3.23,3.23,0.0,0.0
560.0,219.0,575.0,251.0,567.0,235.0,-1.0,-1.0,0.0,0.0
558.0,202.0,577.0,262.0,567.0,232.0,-1.0,-1.0,0.0,0.0
573.0,250.0,573.0,250.0,573.0,250.0,3.19,3.19,0.0,0.0
555.0,224.0,580.0,252.0,567.0,238.0,-1.0,-1.0,0.0,0.0
550.0,222.0,579.0,235.0,564.0,228.0,-1.0,-1.0,0.0,0.0
550.0,226.0,581.0,238.0,565.0,232.0,3.07,3.18,0.0,0.0
558.0,226.0,582.0,260.0,570.0,243.0,-1.0,-1.0,0.0,0.0
556.0,241.0,578.0,255.0,567.0,248.0,-1.0,-1.0,0.0,0.0
568.0,255.0,578.0,252.0,573.0,253.0,3.17,3.15,0.0,0.0
560.0,191.0,576.0,256.0,568.0,223.0,-1.0,-1.0,0.0,0.0
568.0,227.0,581.0,253.0,574.0,240.0,-1.0,-1.0,0.0,0.0
557.0,214.0,562.0,266.0,559.0,240.0,3.03,3.12,0.0,0.0
553.0,223.0,569.0,250.0,561.0,236.0,-1.0,-1.0,0.0,0.0
450.0,133.0,457.0,175.0,453.0,154.0,-1.0,-1.0,0.0,0.0
466.0,182.0,466.0,182.0,466.0,182.0,3.15,3.15,0.0,0.0
423.0,155.0,466.0,191.0,444.0,173.0,-1.0,-1.0,0.0,0.0
480.0,175.0,474.0,180.0,477.0,177.0,-1.0,-1.0,0.0,0.0
477.0,148.0,477.0,148.0,477.0,148.0,3.09,3.09,0.0,0.0
455.0,119.0,472.0,158.0,463.0,138.0,-1.0,-1.0,0.0,0.0
447.0,109.0,481.0,139.0,464.0,124.0,-1.0,-1.0,0.0,0.0
466.0,175.0,466.0,175.0,466.0,175.0,3.15,3.15,0.0,0.0
442.0,104.0,473.0,166.0,457.0,135.0,-1.0,-1.0,0.0,0.0
430.0,100.0,461.0,162.0,445.0,131.0,-1.0,-1.0,0.0,0.0
468.0,190.0,468.0,190.0,468.0,190.0,3.09,3.09,0.0,0.0
438.0,109.0,468.0,188.0,453.0,148.0,-1.0,-1.0,0.0,0.0
457.0,127.0,468.0,188.0,462.0,157.0,-1.0,-1.0,0.0,0.0
465.0,192.0,465.0,192.0,465.0,192.0,3.08,3.08,0.0,0.0
450.0,125.0,461.0,189.0,455.0,157.0,-1.0,-1.0,0.0,0.0
440.0,131.0,461.0,189.0,450.0,160.0,-1.0,-1.0,0.0,0.0
461.0,185.0,461.0,185.0,461.0,185.0,3.08,3.08,0.0,0.0
447.0,137.0,462.0,183.0,454.0,160.0,-1.0,-1.0,0.0,0.0
456.0,136.0,462.0,183.0,459.0,159.0,-1.0,-1.0,0.0,0.0
461.0,183.0,461.0,183.0,461.0,183.0,3.07,3.07,0.0,0.0
461.0,139.0,461.0,182.0,461.0,160.0,-1.0,-1.0,0.0,0.0
461.0,126.0,465.0,170.0,463.0,148.0,-1.0,-1.0,0.0,0.0
460.0,142.0,462.0,180.0,461.0,161.0,3.07,3.09,0.0,0.0
457.0,139.0,460.0,188.0,458.0,163.0,-1.0,-1.0,0.0,0.0
454.0,141.0,457.0,190.0,455.0,165.0,-1.0,-1.0,0.0,0.0
455.0,190.0,455.0,190.0,455.0,190.0,3.06,3.06,0.0,0.0
467.0,174.0,460.0,162.0,463.0,168.0,-1.0,-1.0,0.0,0.0
470.0,177.0,455.0,175.0,462.0,176.0,-1.0,-1.0,0.0,0.0
457.0,175.0,457.0,175.0,457.0,175.0,3.05,3.05,0.0,0.0
478.0,194.0,457.0,181.0,467.0,187.0,-1.0,-1.0,0.0,0.0
438.0,147.0,457.0,181.0,447.0,164.0,-1.0,-1.0,0.0,0.0
455.0,176.0,455.0,176.0,455.0,176.0,3.06,3.06,0.0,0.0
483.0,127.0,476.0,152.0,479.0,139.0,-1.0,-1.0,0.0,0.0
528.0,126.0,481.0,176.0,504.0,151.0,-1.0,-1.0,0.0,0.0
549.0,136.0,660.0,166.0,604.0,151.0,2.36,3.07,0.0,0.0
717.0,172.0,824.0,159.0,770.0,165.0,-1.0,-1.0,0.0,0.0
858.0,183.0,933.0,186.0,895.0,184.0,-1.0,-1.0,0.0,0.0
992.0,218.0,951.0,173.0,971.0,195.0,2.96,2.64,0.0,0.0
1002.0,230.0,970.0,176.0,986.0,203.0,-1.0,-1.0,0.0,0.0
988.0,230.0,970.0,181.0,979.0,205.0,-1.0,-1.0,0.0,0.0
991.0,219.0,945.0,163.0,968.0,191.0,2.85,2.34,0.0,0.0
998.0,214.0,943.0,166.0,970.0,190.0,-1.0,-1.0,0.0,0.0
987.0,216.0,928.0,172.0,957.0,194.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
993.0,226.0,928.0,169.0,960.0,197.0,-1.0,-1.0,0.0,0.0
969.0,181.0,1022.0,194.0,995.0,187.0,-1.0,-1.0,0.0,0.0
969.0,181.0,993.0,158.0,981.0,169.0,2.94,2.74,0.0,0.0
1001.0,184.0,1021.0,223.0,1011.0,203.0,-1.0,-1.0,0.0,0.0
1010.0,200.0,1007.0,178.0,1008.0,189.0,-1.0,-1.0,0.0,0.0
999.0,213.0,1011.0,206.0,1005.0,209.0,2.97,2.88,0.0,0.0
1010.0,212.0,968.0,165.0,989.0,188.0,-1.0,-1.0,0.0,0.0
1015.0,209.0,989.0,182.0,1002.0,195.0,-1.0,-1.0,0.0,0.0
